review_text,label
"pengalaman penggunaan:sudah 4 tahun pakai safi dan cocok di wajahku. nggak kusam, bersih dan kenyal. jerawat jadi berkurang.",positive
"pengiriman cepat, packaging aman, belum tau khasiatnya karena belum nyoba",positive
mungkin kelupaan ngirimnya,negative
"ini kedua kali order dengan barang berbeda, sesuai juga pesanannya, semoga sesuai review jg, pokoknya suka sm barangnya, nanti mau dicoba, katanya ganya nyusul, amanah ya, terimakasih",positive
"kemasan baru kurang dahsyat khasiatnya, kenapa ya?",positive
sudah sampai thanks :thumbs_up:,positive
pengalaman penggunaan:belom pernah pake yang merk ini ...baru kali ini mau nyoba semoga aja cocok..karna udah pake berbagai macam produk belm dpet yg cocok di kulit wajahku....,positive
"manfaat:belum tau, semoga sesuai deskripsi",positive
tidak sesuai dengan deskripsi karena katanya produk tahan air ternyata tidak,negative
"tekstur:padat pigmentasi:biasa aja warna:warnanya lucu padahal sayang banget pecah, kecewa sama packing nya... bubble wrapnya cmn dililit gitu ajah, gatau gimana bsa pecahh tp sayang",negative
produk bagus harga murah pas diskon seller ramah pengemasan baik pengiriman standar,positive
"sellernya kirim cepet banget. sayang tip pensilnya keras banget, dan stampnya masih kegedean bgt ujung mata saya.tapi ketahanannya juara.",positive
tutupnya ga rapet jadi ada yang tumpah :slightly_frowning_face: kedepannya diperhatikan lagi ya,negative
josssss,positive
tokonya amanah,positive
:thumbs_up_medium-light_skin_tone::thumbs_up_medium-light_skin_tone:,positive
"penjual ramah.. orderan sesuai ,warnanya bagus.. barang tiba tepat wkt..:folded_hands_light_skin_tone:terimakasih :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:",positive
"barang diterima baik oleh ibu saya, pengiriman beda pulau tapi semua barang kelihatan aman",positive
barang yang sampai padat / bubuknya sudah mengeras. tapi pelayanan dari admin breylee sangat responsif dan sangat baik.,positive
warnanya bagus dan harganya terjangkau,positive
tekstur:gak tau salah toko atau kurirnya isinya remuk,negative
"tekstur:cair performa:baik cocok untuk:membersihkan make-up kualitas produk baik, dan pengiriman cepat",positive
sangat suka dengan facial foam ini dan mumpung promo buy 1 get 1 jadi gas aja dah. bauk tekstur dan daya angkat kotoran plus minyaknya luar biasa menurut saya,positive
warna:hitam kenyamanan aplikator:baru dicoba udah patah ketahanan:tahan lama kualitas kurang baik,negative
"sampe barang rusak pecah,,",negative
tekstur:baikk,negative
tekstur:ternyata yg 15ml padahal pas checkout yg 80ml merasa dibohongi aza,negative
performa:harus dibersihkan dengen pembersih kutek tidak bisa di kelet sendiri cocok untuk:kutek cat kuku tangan ataupun kuku kaki tekstur:cair dan ada gliternya,positive
"udah tau sih bakal kecil, tapi ga expect sekecil itu hahaha. beli pas flash sale cuma bayar 2k hihi thank you",positive
expirednya deket,negative
"maaf ya, ini pengemasannya kurang banget sampe barangnya jebol, sudah 2x beli barang dan sampai jebo begini, kalo produknya si sudah pasti ok",negative
udah coba pake. komedo lumayan terangkatnya. pas dibuka datengnya yg step 2 hampir setengah habis karna tumpah dari sananya,negative
"barang tidak diterima, gimana mau review :grinning_face_with_sweat:",negative
"masih pemakaian pertama, cream ny lembut bgt.",positive
next aku buat langganan,positive
pengirimannya laaaaammmmaaaaaaaaa buangeeeeetttttttt zzzzzzzz........,negative
"tekstur:cream cocok untuk:semua jenis kulit manfaat:mencerahkan dan menghilangkan flek hitam paketan sudah datang sesuai dengan orderan, peking rapi, pengiriman cepat, sudah berlangganan di toko ini barang ori,kurir ramah, harga terjangkau.",positive
begitu barang sampe langsung cobain dan hasilnya seperti di photo hehe terima kasih banyak,positive
packing,negative
"beli 2 pcs, yang dikirim cm 1 pcs, sudah dikiririm video unboxing, dijawab hanya akan dikirimkan lagi, tapi sampai sekarang belum dikirim2, ditanya jawaban bolak balik, ga jelas, sangat disayangkan untuk produk yg cukup dikenal, pelayanan dan komunikasinya sangat mengecewakan..",negative
"kecewa sama kurir nya, main lempar aja. seenak dewek",negative
"lama bgt sampai seminggu lebih, pas dtg brg penyok",negative
kurang muncul warnanya n cracky d bibir,positive
blp fav dan tuku kopi yg gue minum tiap hari. bener2 perfect combo:heart_hands_medium-light_skin_tone::white_heart:,positive
"bagus sesuai dpt gratis tester handbody lagi wangi banget,trus jg bikin lembab banget",positive
"kemasan:barang reject pumpnya engga berfungsi,,bocor juga isinya tumpah",negative
hadehhhh mesen apa di kirimnya apa ! baru pertama beli disni uda ngecewain,negative
"baru mau nyoba semoga cocok, paket datang tepat waktu..:thumbs_up::thumbs_up:",positive
hasilnya cakepp:smiling_face::smiling_face::smiling_face:,positive
"sangat sangat kecewa tanggal sampai barang melebihi dari perkiraan tanggal yang telah ditentukan, bahkan sampai diperpanjang, jika saya tidak komplain mungkin saja paket...",negative
tips pengguna:belum coba efek:belum coba juga smoga cocok kemasan:ringkes ya aku suka gak usah lama2 gambar eyebrow cocok buat cewe yg ringkes,positive
komedo tidak terangkat,negative
"fast respon, pesanan langsung di eksekusi, packing aman. mantap pokok nya",positive
kemasan:rapih banget manfaat:bagus tips pengguna:untuk membersihkan sisa makeup pengiriman agak lama,positive
jelek padahal brand gede setidaknya jangan buat harapan dg gambarnya,negative
"aku suka maskaranyaa:smiling_face_with_heart-eyes: tapi pengiriman lamaa dan dusnya penyok2, tapi ga masalah sih dus psnyok yang penting barangnya aman",positive
"tips pengguna:mending dipake setelah cuci muka ya pengalaman penggunaan:hidung jadi lebih halus, karna selama ini banyak komedo profil kecantikan:untuk ngilangin komedo pas dipake jadi dingin.. dan ngilangin komedo banget, soalnya aku sering beli naturgo",positive
cukup tahan air,positive
"tekstur:cair performa:baik cocok untuk:cosmetik bagus untuk harian ,tapi tidak terlalu matte .. abis makan/minum ilang bagian tengah bibir",positive
cocok untuk:semua jenis kulit wangi nya enak bangett :smiling_face_with_hearts:,positive
"saya kecewa x ini, paketnya kenapa diganti, justru saya nunggu2 cream nya, malah diganti jd yg green tea:person_facepalming:",negative
harganya memang murah sih tapi gak sesuai klaimnya yang waterproof. mata berair dikit buyar. gak tahan lama juga,negative
lebih teliti dan diamankan lg dlm pengemasan,negative
paket saya sudah sampai pengemasan sangat bagus pengiriman juga cepat barang dikirim sesuai pesanan,positive
"sesuai pesanan ,,pengiriman cepat",positive
puas seperti biasa oleh pelayanan super dari wardah.,positive
baguss warna nya suka tapi ga suka sama pensilnya:face_holding_back_tears:,positive
cakepp warnanyaa.. rasany maniss,positive
"barang original , kemasan baik",positive
"pengiriman cepat, dapat diskon, bentuknya kecil lucu banget",positive
"kecewa bangat sih setelah dibuka, breylee acne pimple patch kosong ,",negative
cocok untuk:ga tau tekstur:liat sendiri performa:bad gak ngaruh apa2.udah feeling juga soalnya murah tp ga tau kenapa ttp beli :winking_face_with_tongue:. buang2 duit aja.,negative
"mau coba pertama kali, tapi pas nyampe toner nya sudah habis, paket basah semua. entah packing nya ga rapih atau pengiriman yg sembarangan. tapi ga divideo in, karena selama ini tdk pernah ada masalah beli online.",negative
"sebenernya agak sedih karna gabisa dibatalin, pengennya cushion yg w22 sih, tp lama bgt ga restock"". overall foundienya sesuai klaimnya yg weightless, coveragenya kur...",positive
"iseng beli gara2 liat review beauty vloger, yg bilang blush on ini bagus. ternyata emang lumayan bagus buat harga segini. dan warna nya bagus juga.. hehehe thank u",positive
"profil kecantikan:sangat mengecewekan manfaat:belum pakai, rusak, tumpah pengalaman penggunaan:sepertinya tdk original atau produk daur ulang pelayanan penjual sngt buruk, tdk ada itikad baik sudah kurng lebih 2 minggu. sy mau kembalikan proses nya bagaimana sampai skrg alasan nya dalam penanganan. semua data yg dia minta sy sudah beri berupa : nama, email, alamat, no hp tp sampai skrg jwbannya proses saja. sy hanya mau mengembalikan produk ini dan uang sy kembali. barang yg dtg tumpah, tdk aman. hair masnya langsung kebuka. seperti barang daur ulang, begitu pun sampo dan condi. video pembukaan lengkap sudah sy kirim. foto jg sudah dikirim. hanya di ulur"" tdk aja penyelesaian. semoga toko ini segera bertobat. sangat tdk direkomendasi belanja disini.",negative
thank you bonusnya.,positive
"pesen ini karena dpt kfc pallete. yg dikriim primernya saja ya rugi dong. saat minta refund uang ga disetujui, padahal yg salah pihak dear me. jujur kecewa.",negative
baru pake langsung copot.,negative
"order pink dikirim hijau, ini adminnya gmn si",negative
"gak ada bocor/basah tapi isinya cuma segini. liat review punya orang-orang kok pada penuh :rolling_on_the_floor_laughing: expirednya juga oktober 2023. ini botol bening, gimana kalo botol pump yg isi...",positive
tips pengguna:tipis manfaat:mempercantik diri efek:kepuasan tersendiri spy lebih pede,positive
"tjakeeeppp, pengiriman jg cepat, cmn order 1 dn dpt harga murce tengkyuuuu:smiling_face_with_heart-eyes::folded_hands_medium-light_skin_tone:",positive
performa:bagus cocok untuk:kulit berminyak biar ngunci makeup tekstur:cair,positive
"jerawat langsung kering pke ini, tapi knp kulit muka jadi super kering bangettt ya.. sebaiknya pke pelembab abis pke ini, pdhl kulitku rada oily tapi jdi super kering bgt...",positive
"skintific bener2 racuuunnn... sering banget ada promo, jd mengharuskan saya untuk co. kualitas produk gak diragukan lagi lah ya, the best. saya pakai produk skintific apapun pasti cocok diwajah. jadi lbh glow up, bersih, ga kusam. sesuka itu sm produk skintific. thanks seller",positive
tekstur:bedaknya hancur ...packing nggak rapih,negative
"alhamdulillah brg udh sampe. kudu marah2, chat akun sebelah dan lapor tokopedia, chat nya baru dibales setelah beberapa hari. kacaubgt pelayanan nya, kacauu wkwkwk. gak l...",negative
"pengiriman mayan lama yaa brg dtg sesuai pesanan.. belum dicoba,,smoga shade nya masuk di mukaku dapet gratis pouch nya",positive
g waterproof,positive
performa:baik tekstur:bagus cocok untuk:kulit sawo matang make over gak diragukan lagi lah ya,positive
barang habis tidak ada pemberitahuan. kirim barang lain sesukanya tanpa tanya pembeli mau tidak,negative
"mohon maaf sebelumnya baru d buka kemasannya,dalemnya udh kering,jdi ngg bisa d pake.",negative
ga sesuai masa malah dikasihnya pensil alis blue bukan maskaranya kecewaaa,negative
"pengemasan oleh seller agak lama, jadi produk diterima agak ngaret dari estimasi awal.. terima kasih",positive
"salah kirim, yg dikirim set yg berbeda. lebih teliti lagi klo kirim pesenin customer, aplg official store harusnya qc nya bagus ya.",negative
"warna:tidak cocok di bibir yg gelap tekstur:creamy ketahanan:tidak tahan lama texturenya engga bgt, wanginya juga aneh",negative
gaada efek,negative
"tekstur:ok warna:ok ketahanan:ok check out 12 produk tetiba 1 produk dikirim dr medan, like what! aku mau cancel yg 1 produk ini dan ga bisa katanya. harga produk yg dikirim dr medan 40k, ongkirnya 48k an! no confirmation at all, seller doesnt help anything so please be watch kalo mau pesen pdhl ini mall loh",negative
desainnya lucu.. syg bgt gak cocok warnanya di muka ku. :anxious_face_with_sweat: btw makasih untuk bonus tissue nya.:face_blowing_a_kiss:,positive
bagus produknya,positive
"belanja innisfree kali ini ngga biasanya...., cuma dapet bonus 1 sachet orchid jeju cream..., biasanya bonus innisfree banyak dan menyenangkan",negative
"katanya free omberella lips, nyatanya zonk ga dpt",negative
"performa:ga worth it, mending bnb lah nyesel bgt tekstur:lengket banget. cocok untuk:gacocok ga ngestain nyesel",negative
"kecewa banget, aku belinya lip velvet yang dateng malah browcara, lain kali di liat yang bener dong ordernya apa terus produk yang dikirim apa",negative
terima kasih..........,positive
tekstur:pdhl baru sampe hari ini tapi kok udah kotor ya tutupnya? kayak pernah dibuka & gak kesegel.,negative
"meskipun lama dikemas, pelayanan nya tetap bagus dan yang penting wanginya nya enak",positive
jancok gua pesen 2 knp yg dikirim 1 kontol,negative
jangan beli toko ini ga amanah minta nomer 08 malah dikirim nomer 04 dsar,negative
"gk ad efek samping, bagos, wangi, tp sikit kli isiny hehe",positive
"sengaja beli semua shade karena buat saya review di blog, instagram dan yt saya. lebih semeng beli sendiri bukan endorse jadi bisa kasi review jujur. ini shade cantik2 se...",positive
keren warnanya bagus cerah,positive
gacocok ganyaman baunya kurang enak. i wont repurchase again this serum.,negative
"formulanya ganti total bukan seperti produk purbasari yg biasanya, kecewa",negative
daya serap:oke oke oke oke oke oke oke tekstur:oke oke oke oke efektivitas:oke oke oke oke oke oke oke oke wah ngirim e luammaa,negative
dingin..wanginya enak. cocok buat oles2 kalo lagi ngantuk dikantor.,positive
beli 2 dikirimnya cuma satu. mau komplain sdh terlanjur unboxing tanpa video,negative
"packing aman, segel, tapi sayang pas di buka pinggirannya beleber padahal baru di buka,",negative
jelek barangnya bahannya tipis ukurannya jelek panas lagi,negative
"pake ini udah seminggu lebih, kok rontok makin parah ya? kenapa dah",positive
kecewa bgt... packing sembarangan cuma pake kardus...smpk rumah yg 1 botol tutupnya patah jd isinya habis...jd rugi 100 ribu...:loudly_crying_face::loudly_crying_face::loudly_crying_face:,negative
performa:gada efek,negative
agak kecewa soalnya beli pensil alis dan eyeliner yg ktanya watterproft rupanya tidak watterproft mudah banget hilang di usap dikit hilang tolong min barang nya diperhatikan kalau gk watterproft jgn bilang watterproft nyesel,negative
ternyata inden yg eylash blm datang,negative
"belum coba, semoga cocok.",positive
"bagian kancing bedak pecah, kacanya jelek",negative
"udah jadi langganan dan sering belanja disini dari anak masih bayi sampe umur 4,5 aku setia pake produk madame gie krn aku suka sm produk2nya yg ini exp ternyata tiggal s...",positive
kemasan:oke ga ada yg pecah,positive
"pengiriman lamaa, ga sesuai d deskripsi proses 12 jam :zany_face:",positive
"kemasan aman, produk sesuai pesanan",positive
"performa:oke cocok untuk:glowing tekstur:soft as always, packaging mengecewakan. cuma bubblewraps doang sama plastik tipis selapis. expired aman 2024, pengiriman 3 hari baru dikirim. sisanya oke. thanks.",negative
"mudah""an cocok d kulit ku yaa",positive
barang sudah diterima dengan baik. barang datang masih bersegel tidak ada cacat atau rusak. terima kasih,positive
komposisi yg tercantum di website dan yang tertulis di produk yg saya terima beda banget! padahal saya cekout barang ini karna sudah pelajari komposisi yg saya liat di we...,negative
barang tidak ada dalam paket,negative
kecewa.,negative
kuas bengkok,negative
"agak kecewa karna salah check out 2x packing tambahannya. pengemasan nya aman sih, cuman agak gk sreg aja kenapa gk dikembalikan saja sih uangnya. toh packingnya gk sampe dilapis 2x.",negative
bocorrrr sampe kardus basah semua,negative
"beli 2 eyeliner yg stamp dan biasa, tp yg dikirim cuma 1, padahal waktu dichat katanya ready, setelah dikomplain baru dikembalikan dananya.",negative
"salah mengirim produk, ingin mengajukan pengembalian tidak di acc:expressionless_face:",negative
